#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
JF830068	2010-09-27	2010.737000	2010.737000	2010.737000
NODE_0000274	2010-07-02	2010.499973	2010.246989	2010.660000
NODE_0000275	2010-09-16	2010.707000	2010.491883	2010.707000
JF830066	2010-09-22	2010.726000	2010.726000	2010.726000
JF830060	2010-09-16	2010.707000	2010.707000	2010.707000
NODE_0000277	2010-08-04	2010.591669	2010.420165	2010.660000
JF830073	2010-10-06	2010.762000	2010.762000	2010.762000
NODE_0000281	2010-08-29	2010.660000	2010.539773	2010.660000
JF830058	2010-09-16	2010.707000	2010.707000	2010.707000
JF830051	2010-08-29	2010.660000	2010.660000	2010.660000
NODE_0000619	2009-09-25	2009.732000	2009.569274	2009.732000
JF830046	2009-09-25	2009.732000	2009.732000	2009.732000
NODE_0000283	2009-09-24	2009.730878	2009.389137	2010.243282
JF896291	2010-01-01	2010.000000	2010.000000	2010.540554
NODE_0000284	2009-12-13	2009.949224	2009.678801	2010.288034
JF896292	2010-05-08	2010.349765	2010.000000	2010.696000
NODE_0000285	2010-02-03	2010.092133	2009.834565	2010.359289
NODE_0000286	2010-03-27	2010.233262	2009.992257	2010.443502
KR108020	2010-10-01	2010.748000	2010.748000	2010.814106
NODE_0000287	2010-05-08	2010.348750	2010.077318	2010.562713
JF830063	2010-09-20	2010.718000	2010.718000	2010.718000
KT231906	2010-08-29	2010.660000	2010.660000	2010.660000
NODE_0000288	2010-04-06	2010.261440	2010.006226	2010.481788
JF830059	2010-09-16	2010.707000	2010.707000	2010.707000
NODE_0000290	2010-08-06	2010.594933	2010.300861	2010.660000
KT231905	2010-08-29	2010.660000	2010.660000	2010.660000
NODE_0000291	2010-10-03	2010.756000	2010.526824	2010.756000
JF830070	2010-10-03	2010.756000	2010.756000	2010.756000
JQ586231	2010-11-05	2010.844000	2010.844000	2010.844000
NODE_0000339	2008-08-02	2008.584885	2007.871395	2009.333378
KX261804	2009-10-05	2009.759000	2009.759000	2009.759000
NODE_0000292	2008-09-14	2008.704263	2008.097041	2009.349918
KP657713	2010-01-01	2010.000000	2010.000000	2010.621251
NODE_0000297	2008-10-21	2008.803347	2008.266186	2009.365909
JX101804	2009-09-01	2009.666000	2009.666000	2009.736219
NODE_0000298	2008-11-18	2008.880988	2008.415720	2009.368454
NODE_0000299	2008-12-20	2008.968929	2008.499239	2009.494470
NODE_0000300	2009-02-04	2009.094864	2008.724126	2009.514218
NODE_0000301	2009-04-03	2009.252738	2008.956389	2009.591699
JX101814	2009-10-05	2009.759000	2009.759000	2009.822453
NODE_0000302	2009-05-24	2009.392003	2009.099688	2009.687837
KP657714	2010-03-10	2010.188690	2010.000000	2010.800000
MN240505	2009-12-30	2009.997000	2009.523815	2009.997000
NODE_0000303	2009-03-26	2009.231294	2008.941222	2009.552748
JX101809	2009-09-29	2009.745000	2009.674167	2009.745000
NODE_0000306	2009-05-18	2009.377792	2009.083753	2009.731256
NODE_0000575	2010-01-05	2010.011785	2009.591033	2010.439180
KC763177	2010-10-01	2010.748000	2010.748000	2010.814369
KM975325	2011-09-09	2011.690000	2011.690000	2011.690000
NODE_0000311	2009-07-18	2009.543357	2009.250317	2009.878948
KP657710	2010-01-28	2010.074889	2010.000000	2010.997000
NODE_0000312	2009-09-09	2009.688867	2009.391334	2010.015245
KP657712	2010-01-01	2010.000000	2010.000000	2010.529439
NODE_0000313	2009-10-14	2009.786291	2009.490853	2010.064632
KT959174	2010-06-01	2010.414000	2010.414000	2010.477712
NODE_0000314	2009-11-15	2009.873861	2009.551173	2010.144849
KP455256	2010-12-30	2010.997000	2010.616474	2010.997000
NODE_0000315	2010-01-04	2010.009371	2009.600934	2010.345599
KY272882	2011-10-02	2011.753000	2011.753000	2011.753000
NODE_0000570	2010-09-07	2010.682636	2010.397301	2010.827000
JF896297	2010-10-23	2010.808916	2010.000000	2010.997000
JQ586230	2010-10-29	2010.827000	2010.827000	2010.827000
NODE_0000317	2010-10-19	2010.797745	2010.552132	2010.868000
JF896312	2010-12-30	2010.997000	2010.766870	2010.997000
JQ586232	2010-11-13	2010.868000	2010.868000	2010.868000
NODE_0000320	2009-01-26	2009.070522	2008.676192	2009.523916
NODE_0000629	2009-05-09	2009.352745	2008.932711	2009.823500
MN240506	2009-07-18	2009.543788	2009.000000	2009.997000
MN240519	2009-10-25	2009.815263	2009.000000	2009.997000
NODE_0000552	2009-05-11	2009.358369	2008.861398	2009.927474
NODE_0000323	2009-08-04	2009.590441	2009.202736	2010.048309
KC763174	2010-08-01	2010.581000	2010.581000	2010.655162
NODE_0000324	2009-10-25	2009.815032	2009.413382	2010.235880
JF830062	2010-09-21	2010.721000	2010.721000	2010.721000
NODE_0000555	2010-09-09	2010.690282	2010.167009	2010.997000
JF896287	2010-11-25	2010.899735	2010.000000	2010.997000
JF896288	2010-11-25	2010.899735	2010.000000	2010.997000
NODE_0000326	2009-06-29	2009.491413	2009.077168	2009.967695
JF896290	2010-07-12	2010.528358	2010.000000	2010.997000
NODE_0000557	2010-05-23	2010.389765	2010.035789	2010.675814
NODE_0000328	2010-07-10	2010.521949	2010.249232	2010.714359
KY272868	2010-10-07	2010.767000	2010.767000	2010.767000
NODE_0000329	2010-08-16	2010.622565	2010.370901	2010.764994
JQ411811	2011-08-21	2011.638000	2011.638000	2011.638000
KC763175	2010-10-30	2010.830000	2010.757394	2010.830000
NODE_0000560	2010-09-20	2010.718000	2010.546900	2010.718000
KM975324	2010-11-25	2010.901000	2010.901000	2010.901000
KY272881	2010-10-11	2010.778000	2010.778000	2010.778000
KC763176	2010-10-01	2010.748000	2010.748000	2010.820450
JF830069	2010-09-28	2010.742000	2010.742000	2010.742000
JF830061	2010-09-20	2010.718000	2010.718000	2010.718000
NODE_0000652	2009-02-24	2009.148416	2008.727216	2009.577235
NODE_0000653	2009-08-25	2009.649000	2009.351673	2009.649000
JF896289	2010-12-30	2010.997000	2010.348584	2010.997000
KX255374	2009-08-25	2009.649000	2009.649000	2009.649000
KX255360	2009-08-25	2009.649000	2009.649000	2009.649000
NODE_0000335	2009-04-12	2009.279160	2008.926267	2009.632270
MN240518	2009-12-30	2009.997000	2009.532716	2009.997000
NODE_0000656	2009-12-31	2009.999254	2009.298286	2010.723000
JF830064	2010-09-21	2010.723000	2010.723000	2010.723000
NODE_0000657	2010-05-28	2010.404100	2009.779414	2011.057843
KX255376	2011-09-27	2011.737000	2011.737000	2011.737000
NODE_0000658	2010-08-22	2010.640136	2010.022441	2011.324739
KX255386	2012-08-31	2012.664000	2012.664000	2012.664000
NODE_0000659	2010-10-31	2010.830713	2010.233447	2011.515569
NODE_0000340	2011-01-03	2011.007884	2010.543731	2011.578190
NODE_0000349	2011-04-08	2011.266019	2010.878884	2011.757370
KX255381	2012-09-04	2012.675000	2012.675000	2012.675000
NODE_0000350	2011-07-28	2011.571108	2011.068989	2012.041129
KX255361	2012-09-27	2012.738000	2012.738000	2012.738000
KC763159	2012-09-01	2012.667000	2012.667000	2012.730657
NODE_0000663	2011-04-29	2011.323774	2010.807158	2011.933907
NODE_0000665	2011-12-24	2011.979877	2011.554381	2012.398640
NODE_0000667	2012-10-04	2012.757000	2012.505276	2012.757000
KM975340	2012-10-08	2012.768000	2012.768000	2012.768000
KY272870	2012-10-04	2012.757000	2012.757000	2012.757000
NODE_0000355	2012-02-29	2012.163297	2011.789706	2012.470199
KM975336	2012-09-19	2012.716000	2012.716000	2012.716000
KM975341	2012-10-24	2012.814000	2012.814000	2012.814000
NODE_0000356	2011-07-04	2011.504576	2011.097415	2011.978364
NODE_0000362	2011-10-01	2011.749115	2011.372836	2012.110876
KY272896	2012-10-05	2012.762000	2012.762000	2012.762000
NODE_0000363	2012-01-23	2012.061165	2011.678626	2012.397619
KY272904	2012-10-17	2012.795000	2012.795000	2012.795000
NODE_0000369	2012-03-20	2012.218387	2011.831440	2012.510529
KY272887	2012-09-17	2012.713000	2012.713000	2012.713000
KT347280	2012-11-07	2012.850000	2012.850000	2012.850000
NODE_0000671	2011-12-28	2011.990835	2011.531221	2012.496164
NODE_0000672	2012-09-19	2012.716522	2012.307723	2013.105616
LC068708	2013-09-24	2013.729000	2013.729000	2013.729000
NODE_0000372	2012-11-08	2012.853178	2012.494686	2013.163445
AB920412	2013-08-02	2013.586000	2013.586000	2013.586000
NODE_0000374	2012-12-19	2012.966453	2012.610883	2013.262450
LC068711	2013-10-03	2013.756000	2013.756000	2013.756000
LC068710	2013-10-07	2013.767000	2013.767000	2013.767000
NODE_0000675	2012-07-07	2012.514128	2011.934397	2013.126752
LC068709	2013-09-29	2013.745000	2013.745000	2013.745000
NODE_0000376	2012-09-15	2012.707547	2012.248982	2013.180652
LC203537	2013-07-29	2013.574495	2013.000000	2013.997000
NODE_0000377	2012-11-30	2012.914150	2012.499953	2013.305728
LC203536	2013-10-30	2013.827592	2013.000000	2013.997000
NODE_0000678	2013-08-06	2013.595721	2013.218141	2013.714810
LC200948	2013-09-01	2013.666000	2013.666000	2013.736380
LC200951	2013-10-30	2013.830000	2013.763748	2013.830000
NODE_0000679	2011-01-05	2011.012470	2010.485949	2011.622522
NODE_0000382	2011-10-17	2011.792710	2011.087616	2012.425515
KF254916	2013-02-02	2013.090000	2013.090000	2013.090000
NODE_0000383	2012-03-08	2012.183222	2011.565267	2012.641211
KP455116	2013-01-01	2013.000000	2013.000000	2013.473171
KF254915	2013-01-29	2013.079000	2013.079000	2013.079000
NODE_0000682	2011-02-25	2011.152072	2010.681973	2011.698680
NODE_0000399	2011-04-13	2011.279593	2010.882788	2011.763211
KP455259	2012-11-05	2012.846313	2012.000000	2012.997000
NODE_0000684	2012-01-29	2012.076679	2011.675001	2012.402343
KX255380	2012-08-28	2012.658000	2012.658000	2012.658000
KX255404	2012-09-20	2012.721000	2012.721000	2012.721000
NODE_0000686	2011-12-04	2011.924280	2011.457982	2012.379621
KR018812	2012-07-15	2012.538136	2012.361000	2012.997000
NODE_0000687	2012-04-14	2012.286435	2011.927782	2012.577098
KY272893	2012-10-01	2012.749000	2012.749000	2012.749000
NODE_0000409	2012-06-25	2012.482879	2012.182713	2012.689513
KY272885	2012-09-13	2012.702000	2012.702000	2012.702000
KY272902	2012-10-16	2012.792000	2012.792000	2012.792000
NODE_0000689	2011-04-24	2011.310035	2010.893260	2011.794409
NODE_0000690	2012-01-12	2012.031566	2011.621994	2012.420962
KM975339	2012-10-01	2012.751000	2012.751000	2012.751000
NODE_0000413	2012-03-03	2012.170991	2011.840008	2012.454547
KX255369	2012-08-21	2012.637000	2012.637000	2012.637000
NODE_0000414	2012-05-11	2012.358128	2012.017374	2012.669483
KX255358	2012-10-09	2012.773000	2012.773000	2012.773000
KP455250	2012-12-30	2012.997000	2012.552628	2012.997000
NODE_0000693	2011-07-02	2011.501058	2011.134987	2011.929811
KY272915	2012-11-03	2012.839000	2012.839000	2012.839000
NODE_0000417	2011-08-27	2011.652593	2011.346001	2012.024981
KP455091	2012-01-01	2012.000000	2012.000000	2012.530582
NODE_0000418	2011-10-04	2011.758455	2011.453957	2012.095978
KP455249	2012-07-07	2012.514445	2012.000000	2012.997000
KP455247	2012-12-30	2012.997000	2012.598508	2012.997000
NODE_0000697	2011-10-24	2011.811878	2011.474113	2012.176611
KX255392	2012-08-18	2012.631000	2012.631000	2012.631000
NODE_0000698	2012-02-15	2012.123423	2011.817203	2012.418446
KY272871	2012-10-04	2012.757000	2012.757000	2012.757000
NODE_0000421	2012-03-23	2012.224930	2011.963575	2012.453501
KY272909	2012-10-24	2012.814000	2012.814000	2012.814000
NODE_0000422	2012-05-10	2012.355702	2012.091207	2012.553117
KY272891	2012-09-27	2012.740000	2012.740000	2012.740000
NODE_0000699	2012-09-13	2012.702000	2012.490702	2012.702000
KX255359	2012-09-13	2012.702000	2012.702000	2012.702000
KX255396	2012-09-20	2012.721000	2012.721000	2012.721000
NODE_0000378	2002-11-04	2002.842066	2001.990102	2003.777494
NODE_0000379	2004-10-27	2004.822000	2004.513773	2004.822000
JF830076	2004-10-31	2004.833000	2004.833000	2004.833000
JF830077	2004-10-27	2004.822000	2004.822000	2004.822000
NODE_0000359	2003-06-17	2003.459118	2002.648009	2004.344329
NODE_0000360	2005-09-07	2005.684277	2004.971803	2006.417249
NODE_0000361	2007-05-03	2007.334916	2006.495428	2008.122337
NODE_0000365	2008-01-01	2008.000170	2007.420823	2008.450466
KU242683	2008-12-30	2008.995000	2008.995000	2008.995000
NODE_0000366	2008-08-11	2008.611812	2008.290947	2008.724462
KF726085	2008-10-05	2008.762000	2008.762000	2008.762000
KT285479	2008-09-27	2008.738000	2008.738000	2008.738000
NODE_0000432	2007-08-29	2007.659122	2006.992323	2008.245316
NODE_0000434	2008-06-12	2008.447995	2007.837164	2008.800109
LC629436	2008-12-04	2008.926000	2008.926000	2008.926000
AB817707	2008-12-04	2008.926000	2008.926000	2008.926000
NODE_0000364	2008-03-28	2008.238271	2007.630471	2008.755790
JQ411802	2009-09-01	2009.668000	2009.668000	2009.668000
MF045421	2010-08-05	2010.594034	2010.000000	2010.997000
NODE_0000367	2006-11-13	2006.866791	2006.381488	2007.354425
NODE_0000368	2006-12-22	2006.974819	2006.548117	2007.383534
NODE_0000438	2007-01-19	2007.051247	2006.651065	2007.410938
AB667899	2008-01-01	2008.000000	2008.000000	2008.759855
KP657701	2007-12-30	2007.997000	2007.778368	2007.997000
NODE_0000440	2007-04-16	2007.287914	2006.768825	2007.946433
NODE_0000441	2007-08-13	2007.615212	2006.850344	2008.393550
KJ556326	2009-10-15	2009.789000	2009.789000	2009.789000
KP657708	2009-08-14	2009.618178	2009.000000	2009.997000
NODE_0000370	2009-08-11	2009.610849	2008.880494	2010.227505
JX898784	2010-11-30	2010.915000	2010.915000	2010.988483
KP657709	2010-05-02	2010.333798	2010.000000	2010.997000
NODE_0000373	2009-08-30	2009.663000	2009.564530	2009.663000
KJ556323	2009-08-30	2009.663000	2009.663000	2009.663000
KJ556322	2009-08-30	2009.663000	2009.663000	2009.663000
KJ556324	2009-08-30	2009.663000	2009.663000	2009.663000
KJ556325	2009-08-30	2009.663000	2009.663000	2009.663000
KJ556321	2009-08-30	2009.663000	2009.663000	2009.663000
KJ556320	2009-08-30	2009.663000	2009.663000	2009.663000
NODE_0000357	2006-11-03	2006.840722	2005.886279	2007.887653
NODE_0000358	2007-11-10	2007.858423	2007.020506	2008.701759
JX569073	2010-03-31	2010.244000	2010.177596	2010.244000
JQ924862	2010-08-06	2010.595000	2010.595000	2010.595000
NODE_0000341	2008-11-06	2008.848870	2007.943102	2009.905110
NODE_0000453	2009-09-28	2009.741467	2008.834417	2010.772501
NODE_0000454	2010-05-30	2010.408526	2009.577546	2011.091840
KF254914	2013-02-05	2013.096000	2013.096000	2013.096000
KT959178	2011-10-01	2011.748000	2011.748000	2011.814384
NODE_0000342	2010-10-26	2010.817907	2010.057601	2011.552283
NODE_0000343	2011-11-18	2011.879800	2011.264105	2012.364348
KR018811	2012-08-06	2012.598000	2012.598000	2012.956513
AB992413	2013-03-01	2013.162159	2013.162000	2013.236000
NODE_0000344	2012-01-18	2012.047885	2011.390282	2012.659559
NODE_0000345	2012-10-23	2012.808969	2012.331905	2012.891000
KR018808	2012-11-21	2012.890400	2012.000000	2012.997000
LC629438	2012-11-22	2012.891000	2012.891000	2012.891000
NODE_0000346	2012-06-15	2012.454679	2011.839983	2013.056423
NODE_0000347	2014-10-17	2014.792000	2014.384888	2014.792000
MK105978	2014-10-17	2014.792000	2014.792000	2014.792000
KP196370	2014-10-17	2014.792000	2014.792000	2014.792000
NODE_0000348	2013-12-31	2013.997889	2013.552170	2014.401336
NODE_0000463	2014-02-23	2014.146211	2013.773596	2014.454786
KP189401	2014-10-22	2014.808000	2014.808000	2014.808000
KP189402	2014-10-21	2014.805000	2014.805000	2014.805000
NODE_0000465	2014-02-26	2014.154702	2013.816602	2014.433406
NODE_0000466	2014-06-26	2014.483949	2014.136037	2014.762555
KP745729	2014-11-01	2014.833000	2014.833000	2014.912000
NODE_0000467	2014-10-15	2014.789000	2014.500633	2014.789000
MW731823	2014-11-01	2014.833000	2014.833000	2014.895899
KP830133	2014-10-15	2014.789000	2014.789000	2014.789000
NODE_0000353	2014-06-16	2014.457345	2014.206194	2014.616539
KM975335	2014-09-12	2014.696000	2014.696000	2014.696000
NODE_0000354	2014-09-01	2014.666000	2014.527559	2014.666000
KP189392	2014-09-01	2014.666000	2014.666000	2014.666000
KP657739	2014-09-08	2014.685000	2014.685000	2014.685000
NODE_0000037	2009-03-24	2009.227383	2008.405670	2010.191192
NODE_0000001	2009-06-04	2009.424437	2008.689421	2010.297410
NODE_0000472	2009-09-03	2009.671525	2009.095612	2010.382570
NODE_0000032	2010-04-27	2010.318411	2009.765831	2010.954657
NODE_0000033	2012-04-16	2012.291775	2011.693432	2012.822655
KT803588	2013-10-05	2013.759000	2013.759000	2013.759000
KT803603	2013-11-06	2013.849000	2013.849000	2013.849000
NODE_0000034	2010-11-18	2010.880441	2010.373740	2011.400443
KT959185	2012-05-01	2012.331000	2012.331000	2012.404175
NODE_0000478	2011-01-08	2011.020713	2010.550624	2011.464438
KT959189	2012-08-31	2012.664000	2012.598664	2012.664000
NODE_0000485	2011-05-06	2011.343703	2010.763925	2011.859770
KT959190	2012-09-30	2012.746000	2012.667000	2012.746000
KT959183	2012-03-01	2012.164000	2012.164000	2012.229892
NODE_0000486	2010-04-30	2010.326777	2009.649089	2010.958259
JQ924864	2011-08-06	2011.597000	2011.597000	2011.597000
NODE_0000487	2010-07-29	2010.572663	2010.006322	2011.044762
JX898786	2012-03-31	2012.246000	2012.180011	2012.246000
NODE_0000488	2011-01-02	2011.005387	2010.464660	2011.463239
NODE_0000004	2011-06-26	2011.482410	2011.146537	2011.630395
KT959177	2011-08-30	2011.663000	2011.597386	2011.663000
KT959179	2011-11-01	2011.833000	2011.833000	2011.895897
NODE_0000490	2011-04-24	2011.312308	2010.812793	2011.783386
KT306743	2011-12-19	2011.967000	2011.967000	2011.967000
NODE_0000492	2011-07-06	2011.510209	2011.124035	2011.838026
KT285319	2012-01-17	2012.046000	2012.046000	2012.046000
NODE_0000493	2011-09-08	2011.686104	2011.298184	2012.012922
NODE_0000000	2012-09-16	2012.710000	2012.484434	2012.710000
MK105982	2012-09-16	2012.710000	2012.710000	2012.710000
KY272886	2012-09-16	2012.710000	2012.710000	2012.710000
NODE_0000495	2011-12-04	2011.925784	2011.470187	2012.324411
KM975337	2012-09-24	2012.730000	2012.730000	2012.730000
NODE_0000501	2012-03-04	2012.173790	2011.521871	2012.744924
MK496908	2013-01-01	2013.000000	2013.000000	2013.661971
KY767821	2013-05-21	2013.384000	2013.384000	2013.384000
NODE_0000005	2010-05-26	2010.398839	2009.808493	2011.081744
NODE_0000006	2011-03-24	2011.225066	2010.751419	2011.655224
KT803601	2012-01-06	2012.016000	2012.016000	2012.016000
KT803602	2012-01-21	2012.057000	2012.057000	2012.057000
NODE_0000007	2010-11-13	2010.866058	2010.330044	2011.455674
NODE_0000008	2011-04-01	2011.248944	2010.740427	2011.887154
KP657720	2013-12-30	2013.997000	2013.357033	2013.997000
NODE_0000009	2012-06-21	2012.471872	2011.865902	2012.985704
KU321362	2013-01-01	2013.000000	2013.000000	2013.782580
KP657721	2013-11-19	2013.883815	2013.370000	2013.997000
NODE_0000010	2011-01-16	2011.041299	2010.574720	2011.552207
KT285480	2011-12-22	2011.975000	2011.975000	2011.975000
NODE_0000011	2011-03-10	2011.187878	2010.770835	2011.640448
NODE_0000014	2012-01-01	2012.000838	2011.571289	2012.582950
KR018815	2012-01-01	2012.000000	2012.000000	2012.741324
NODE_0000015	2013-06-23	2013.476228	2012.949618	2013.805000
KM975344	2013-10-21	2013.805000	2013.805000	2013.805000
NODE_0000016	2014-01-28	2014.074217	2013.678559	2014.396227
KP830119	2014-10-07	2014.767000	2014.767000	2014.767000
NODE_0000514	2014-03-18	2014.209220	2013.858107	2014.471178
KP830131	2014-10-14	2014.784000	2014.784000	2014.784000
NODE_0000515	2014-10-10	2014.773000	2014.367124	2014.773000
KP090457	2014-10-10	2014.773000	2014.773000	2014.773000
KP657744	2014-10-15	2014.789000	2014.789000	2014.789000
NODE_0000524	2011-04-02	2011.249761	2010.874875	2011.648666
NODE_0000012	2011-08-05	2011.593047	2011.260638	2011.887258
KP657715	2011-12-16	2011.957855	2011.000000	2011.997000
KP657716	2011-12-30	2011.997000	2011.678214	2011.997000
NODE_0000019	2011-06-28	2011.490118	2011.103953	2011.921127
KR018810	2012-12-30	2012.997000	2012.281083	2012.997000
NODE_0000020	2012-03-16	2012.207423	2011.762132	2012.693044
NODE_0000022	2012-08-23	2012.643354	2012.179967	2013.096395
KR066458	2014-11-01	2014.833000	2014.833000	2014.896616
KR066459	2013-09-29	2013.745000	2013.681381	2013.745000
NODE_0000489	2012-05-08	2012.350425	2011.929737	2012.781730
KR066461	2014-04-29	2014.326000	2014.262843	2014.326000
NODE_0000023	2012-11-08	2012.852659	2012.354223	2013.370440
LN681336	2014-11-03	2014.841000	2014.841000	2014.904569
